day,window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,fwd_psh_rate,avg_flow_duration,label_attack_now,attack_fraction,attack_family,mitre
friday_ddos,59,18.095750370473997,26529.514632116803,1,1,0.004975124378109453,1228.3532689569997,-1.4428232973175175e-12,0.0,0.0,28808781.268,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,60,9.378786012888,13721.357220454998,1,1,0.004739336492890996,1226.373966043,-1.4428232973175175e-12,0.0,0.0,30187123.614,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,61,14916.12643786956,669551.8578993205,17,17,0.03164556962025317,718.19683354882,1.178460047648538,0.0,0.008,17017710.582,1,0.562,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,62,14436.014518096928,935087.2293454054,7,7,0.028985507246376812,94.13067344647999,1.262088596390308,0.0,0.002,2273346.5,0,0.0,none,-
friday_ddos,63,4890.914523842127,256970.03042910056,233,233,0.08856088560885608,259.09206353376004,5.422358316229736,0.0,0.046,22647633.786,0,0.0,none,-
friday_ddos,64,7.064105829348,5394.394969781568,498,498,0.16766467065868262,366.730514394546,8.957784283943624,0.0,0.166,26421421.246,0,0.0,none,-
friday_ddos,65,3.273987740644,2396.116402951164,493,493,0.17165668662674652,382.551475035718,8.937784283950837,0.0,0.17,28835015.508,0,0.0,none,-
friday_ddos,66,22068.635942050867,257002.3781066326,317,317,0.09390862944162437,435.920761511344,6.357639433582904,0.0,0.072,12609906.444,1,0.344,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,67,822.8964132078942,231736.21996191927,1,1,0.004761904761904762,853.696868312,-1.4428232973175175e-12,0.0,0.0,2710449.266,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,68,47.62120856153,65751.76575604628,1,1,0.004761904761904762,854.600388148,-1.4428232973175175e-12,0.0,0.0,2915853.516,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,69,27.825905618382,35371.09116057907,1,1,0.004629629629629629,833.47109608,-1.4428232973175175e-12,0.0,0.0,2873708.894,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,70,12.066856323863998,16180.02970776501,1,1,0.004878048780487805,869.35149688,-1.4428232973175175e-12,0.0,0.0,2865379.546,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,71,8.84655651648,11732.002870697155,1,1,0.004219409282700422,762.815476686,-1.4428232973175175e-12,0.0,0.0,3552237.714,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,72,73.530752592486,441.18451559470606,1,1,0.001996007984031936,7.3456,-1.4428232973175175e-12,0.0,0.0,5819909.72,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,73,119.535041296068,80650.49084455485,1,1,0.001996007984031936,29.2942025642,-1.4428232973175175e-12,0.0,0.0,6022547.376,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,74,8.078177652456,11070.022477831842,1,1,0.00303951367781155,788.5176946252,-1.4428232973175175e-12,0.0,0.0,22189128.638,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,75,44.94403941902,64303.867634801194,1,1,0.00510204081632653,1236.0938467544001,-1.4428232973175175e-12,0.0,0.0,28231976.2,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,76,45.817269605076,65516.4038100896,1,1,0.004784688995215311,1201.8354896264002,-1.4428232973175175e-12,0.0,0.0,30422173.55,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,77,232.73903399910395,75248.974995784,1,1,0.005,1213.6757974102,-1.4428232973175175e-12,0.0,0.0,29068987.002,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,78,12.360260722245998,17552.250943525003,1,1,0.005050505050505051,1210.8757391808,-1.4428232973175175e-12,0.0,0.0,29066717.658,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,79,10923.911973489276,246524.85724082202,31,31,0.04854368932038835,1009.5330710928599,1.3102451864457663,0.0,0.018,26325799.236,1,0.808,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,80,12182.490521103051,357009.57947264204,6,6,0.2441860465116279,140.93622096254,1.5285022443589769,0.0,0.04,19125097.032,0,0.0,none,-
friday_ddos,81,10502.602505285411,142034.65699916985,3,3,0.012195121951219513,125.47763595482,1.4759285234928852,0.0,0.0,15350781.71,0,0.0,none,-
friday_ddos,82,3881.4825835432816,351393.42330653826,133,133,0.18840579710144928,180.56901070405002,3.1453507050386267,0.0,0.05,12438851.696,0,0.0,none,-
friday_ddos,83,7.921879201444,4062.5443731726223,493,493,0.22355289421157684,412.131099522576,8.937784283950837,0.0,0.222,29964955.95,0,0.0,none,-
friday_ddos,84,5.718059026314,6169.83906730979,491,491,0.1656686626746507,388.76736081820803,8.929784283953722,0.0,0.164,30043889.618,0,0.0,none,-
friday_ddos,85,33581.88435418812,572714.9185990882,464,464,0.13052631578947368,287.71439813171594,8.7425650030438,0.0,0.122,22712824.64,0,0.0,none,-
friday_ddos,86,19714.825761553995,228569.75825280554,40,40,0.013043478260869565,786.10791673066,0.8570736147075784,0.0,0.004,2716070.312,1,0.916,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,87,1074.72407199984,70183.03340801127,1,1,0.004761904761904762,850.5452913360001,-1.4428232973175175e-12,0.0,0.0,2333690.27,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,88,41.020433903422,55504.35398582052,1,1,0.004524886877828055,817.406484186,-1.4428232973175175e-12,0.0,0.0,3106761.116,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,89,42.06959644728,56572.488501753214,1,1,0.004694835680751174,843.8428571919999,-1.4428232973175175e-12,0.0,0.0,3411923.704,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,90,2038.7310029247801,75246.45989998561,1,1,0.004464285714285714,811.328281806,-1.4428232973175175e-12,0.0,0.0,3186476.746,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,91,261.843414317274,1737.499921573404,1,1,0.001996007984031936,109.72409793879999,-1.4428232973175175e-12,0.0,0.0,6965294.136,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,92,46.892317146016,423.0253050055159,1,1,0.001996007984031936,98.59108418299999,-1.4428232973175175e-12,0.0,0.0,6621600.864,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,93,512.8803652126021,9074.671449675732,1,1,0.0026666666666666666,564.8417537217999,-1.4428232973175175e-12,0.0,0.0,17264891.302,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,94,29.562933500954,43350.0160144748,1,1,0.004830917874396135,1217.8665615629998,-1.4428232973175175e-12,0.0,0.0,30720988.272,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,95,125.43379348907199,50100.68545830139,1,1,0.004484304932735426,1203.7577503312,-1.4428232973175175e-12,0.0,0.0,33070599.876,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,96,39.635037483118,57164.276878707,1,1,0.004629629629629629,1199.7095348767998,-1.4428232973175175e-12,0.0,0.0,32226724.808,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,97,54.929931617390004,81585.83879191199,1,1,0.004975124378109453,1241.4925253634,-1.4428232973175175e-12,0.0,0.0,29965891.478,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,98,34.475869035138,49594.630187812,1,1,0.004739336492890996,1203.4420490197997,-1.4428232973175175e-12,0.0,0.0,31866445.34,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,99,25180.520131533147,700199.4538551335,46,46,0.029197080291970802,415.6189239433599,1.8484162050200235,0.0,0.006,9888831.948,1,0.298,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,100,10372.996822724484,607129.853196939,4,4,0.16216216216216217,107.68187769346001,1.301109412021912,0.0,0.022,8774704.382,0,0.0,none,-
friday_ddos,101,11972.035119607139,386594.09673544025,176,176,0.08171206225680934,182.848535741808,4.595782412507257,0.0,0.04,17709510.51,0,0.0,none,-
friday_ddos,102,2.137803372428,2019.0646466456606,492,492,0.1596806387225549,400.313141957406,8.93378428395228,0.0,0.158,30466259.524,0,0.0,none,-
friday_ddos,103,4.133246564416,2381.3678184301566,496,496,0.08982035928143713,353.465290014232,8.949784283946508,0.0,0.088,31878232.364,0,0.0,none,-
friday_ddos,104,38563.139811426314,847520.9294178333,306,306,0.18862275449101795,254.37861967632003,6.5857984898310065,0.0,0.124,16166691.392,0,0.0,none,-
friday_ddos,105,26508.487055698806,578777.4047421627,44,44,0.08823529411764706,756.34362227334,0.9227365956702949,0.0,0.04,2481634.498,1,0.91,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,106,16.11765628811,22020.87324755943,1,1,0.005235602094240838,904.077468324,-1.4428232973175175e-12,0.0,0.0,2606962.656,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,107,275.6949345304539,85360.7142715341,1,1,0.005,872.171372724,-1.4428232973175175e-12,0.0,0.0,2875356.966,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,108,49.939965360074,61733.32505823451,1,1,0.0045045045045045045,830.416671476,-1.4428232973175175e-12,0.0,0.0,2806732.69,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,109,44.592221903550005,64077.17779564862,1,1,0.004651162790697674,832.3262540239999,-1.4428232973175175e-12,0.0,0.0,3217089.06,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,110,2.7231348921059997,2324.1453117776978,1,1,0.002183406113537118,200.2900590438,-1.4428232973175175e-12,0.0,0.0,6418389.818,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,111,67.628874962974,30463.133772727084,1,1,0.001996007984031936,38.0027896198,-1.4428232973175175e-12,0.0,0.0,5851539.634,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,112,26.631703799613998,31185.90546185533,1,1,0.002631578947368421,547.079758051,-1.4428232973175175e-12,0.0,0.0,18658594.744,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,113,51.291133979014006,74510.7284954776,1,1,0.0045662100456621,1203.0420296338,-1.4428232973175175e-12,0.0,0.0,33510219.632,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,114,881.1031685082058,39442.8729888566,1,1,0.004878048780487805,1213.8639142597997,-1.4428232973175175e-12,0.0,0.0,31625834.476,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,115,13.760441014418,19805.1764250302,1,1,0.005076142131979695,1221.1059894155999,-1.4428232973175175e-12,0.0,0.0,30671442.404,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,116,51.00362486236,73833.6463723158,1,1,0.004524886877828055,1192.3772134003998,-1.4428232973175175e-12,0.0,0.0,34318907.658,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,117,50.98340618084,74160.6018612862,1,1,0.0053475935828877,1251.3053306868,-1.4428232973175175e-12,0.0,0.0,29422744.906,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,118,11661.386889876954,251301.5264435456,39,39,0.12844036697247707,311.29230794636,2.1997546428551873,0.0,0.026,14269396.038,1,0.154,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,119,37968.252545066694,860726.0996336471,50,50,0.23148148148148148,162.31556527968797,2.4937373345350937,0.0,0.048,16626570.736,0,0.0,none,-
friday_ddos,120,3.337083996712,2990.5212368097204,486,486,0.19560878243512975,376.30403876509007,8.909784283960935,0.0,0.194,26767149.092,0,0.0,none,-
friday_ddos,121,2.0174605500719998,1577.015499155262,487,487,0.1377245508982036,404.030088308614,8.913784283959494,0.0,0.136,32000633.706,0,0.0,none,-
friday_ddos,122,3.2165273298519996,2477.613478253336,495,495,0.1936127744510978,422.837946626406,8.945784283947953,0.0,0.192,34337873.526,0,0.0,none,-
friday_ddos,123,44324.64427844578,484734.3485749397,145,145,0.06557377049180328,556.5008916274801,3.2964627480290227,0.0,0.038,2816452.126,1,0.654,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,124,38.284883882234006,54391.14015567838,1,1,0.004366812227074236,796.1544857659999,-1.4428232973175175e-12,0.0,0.0,3308399.198,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,125,69.493092245394,94272.6307560085,1,1,0.00423728813559322,766.4716746500001,-1.4428232973175175e-12,0.0,0.0,3868633.158,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,126,145.95513783293404,150186.74370592143,1,1,0.004694835680751174,844.221374654,-1.4428232973175175e-12,0.0,0.0,3445037.812,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,127,60.550357761546,89486.16789104995,1,1,0.0045871559633027525,839.652766694,-1.4428232973175175e-12,0.0,0.0,3471124.578,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,128,122.15503122923798,130137.31092937979,1,1,0.0047169811320754715,860.5703795198001,-1.4428232973175175e-12,0.0,0.0,2901374.64,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,129,43.997592503990006,263.985554943708,1,1,0.001996007984031936,7.344200000000001,-1.4428232973175175e-12,0.0,0.0,6361995.944,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,130,92.15760486934799,58865.02292479069,1,1,0.001996007984031936,19.605058974600002,-1.4428232973175175e-12,0.0,0.0,5946086.89,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,131,30.934133023972002,43434.31975217343,1,1,0.003134796238244514,754.8465554092,-1.4428232973175175e-12,0.0,0.0,22050454.542,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,132,48.759127742214,69978.1628649984,1,1,0.004629629629629629,1201.494879208,-1.4428232973175175e-12,0.0,0.0,34210892.34,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,133,61.732696020082,89935.5465545036,1,1,0.0043859649122807015,1191.3103818666,-1.4428232973175175e-12,0.0,0.0,36070681.902,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,134,118.27647638735598,135949.2104432132,1,1,0.004310344827586207,1182.7759514997997,-1.4428232973175175e-12,0.0,0.0,36509262.096,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,135,290.77827313926,183958.8508793742,1,1,0.0044444444444444444,1207.7654305122,-1.4428232973175175e-12,0.0,0.0,35492915.746,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,136,97.398050341146,143646.2809305278,1,1,0.004975124378109453,1239.317301143,-1.4428232973175175e-12,0.0,0.0,32088948.056,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,137,20625.930061280436,667648.173978486,17,17,0.009708737864077669,420.72292805648,1.3110405672965262,0.0,0.0,10022204.206,1,0.3,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,138,17736.82096862305,817073.1905009195,9,9,0.3235294117647059,107.22372287422,1.6768019646408323,0.0,0.064,8069432.764,0,0.0,none,-
friday_ddos,139,32.764376194292,5565.9842655065395,453,453,0.07472527472527472,337.869334338784,8.459517505338876,0.0,0.066,29284032.19,0,0.0,none,-
friday_ddos,140,9.382202004526,8265.531732729125,498,498,0.3013972055888224,403.230434980202,8.957784283943624,0.0,0.3,26921390.084,0,0.0,none,-
friday_ddos,141,31614.44792092722,585800.2475908148,413,413,0.18262806236080179,300.87341544177804,8.146951712126103,0.0,0.162,20628651.68,1,0.098,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,142,225.718553877476,95777.560145307,1,1,0.0045871559633027525,831.03646196,-1.4428232973175175e-12,0.0,0.0,2929069.57,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,143,88.96742069654,79971.90751736458,1,1,0.004608294930875576,819.332689746,-1.4428232973175175e-12,0.0,0.0,2904087.492,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,144,80.92202647201199,108490.00050598162,1,1,0.004219409282700422,772.42108972,-1.4428232973175175e-12,0.0,0.0,3316075.952,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,145,66.37835636825999,89326.13019136485,1,1,0.004524886877828055,810.3675461,-1.4428232973175175e-12,0.0,0.0,2699034.896,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,146,353.10525182517995,51137.30922349861,1,1,0.004524886877828055,807.1473722939999,-1.4428232973175175e-12,0.0,0.0,3394766.752,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,147,15.97622505251,19062.789451775338,1,1,0.0026246719160104987,367.0340145602,-1.4428232973175175e-12,0.0,0.0,5631509.826,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,148,2.25503296786,122.85477272132199,1,1,0.001996007984031936,60.0122190814,-1.4428232973175175e-12,0.0,0.0,6148042.086,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,149,65.658881286642,7904.950755134287,1,1,0.0020491803278688526,166.5918651774,-1.4428232973175175e-12,0.0,0.0,10538889.0,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,150,131.28990842373202,132636.3121507294,1,1,0.004739336492890996,1211.0064167199998,-1.4428232973175175e-12,0.0,0.0,33676116.784,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,151,57.868954497228,82206.10848880542,1,1,0.004761904761904762,1206.2119262864,-1.4428232973175175e-12,0.0,0.0,33587131.174,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,152,88.532862523024,127093.51603142399,1,1,0.004424778761061947,1185.9009664086002,-1.4428232973175175e-12,0.0,0.0,36464657.856,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,153,58.821940203802,83321.0007920252,1,1,0.004761904761904762,1206.6476489314,-1.4428232973175175e-12,0.0,0.0,34166905.936,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,154,44.50714111094601,64028.731612305404,1,1,0.004739336492890996,1214.2489647776001,-1.4428232973175175e-12,0.0,0.0,34342669.104,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,155,32399.665970611655,496806.4684287791,71,71,0.1076923076923077,859.2549117058679,2.2501300389812506,0.0,0.054,26817866.604,1,0.68,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,156,7.332477833094001,4422.741635275793,499,499,0.2275449101796407,401.11339707515003,8.961784283942182,0.0,0.226,33485596.516,0,0.0,none,-
friday_ddos,157,3.065052988944,2651.570552394344,498,498,0.19760479041916168,388.88900874865595,8.957784283943624,0.0,0.196,33332987.864,0,0.0,none,-
friday_ddos,158,31385.649370824292,276623.7829546825,266,266,0.10610079575596817,434.24838909372795,5.801971730019893,0.0,0.078,14695844.052,1,0.378,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,159,42.480884315324005,54768.53788747862,1,1,0.004608294930875576,815.7720358539999,-1.4428232973175175e-12,0.0,0.0,2980009.512,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,160,72.01406631977999,102754.01513935711,1,1,0.004629629629629629,840.4186183179999,-1.4428232973175175e-12,0.0,0.0,3372393.548,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,161,46.93906807994,63142.08050362219,1,1,0.004366812227074236,804.061950058,-1.4428232973175175e-12,0.0,0.0,3218240.8,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,162,49.562346303772,69846.68470456354,1,1,0.004901960784313725,860.670519112,-1.4428232973175175e-12,0.0,0.0,3453310.742,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,163,13.466467691332,18910.64008333744,1,1,0.0030303030303030303,504.28255241399995,-1.4428232973175175e-12,0.0,0.0,5170973.45,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,164,2200.5386959691414,13347.523185850958,1,1,0.001996007984031936,100.6957805932,-1.4428232973175175e-12,0.0,0.0,6459373.318,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,165,1.2307992644380001,214.851385795804,1,1,0.001996007984031936,140.0154449916,-1.4428232973175175e-12,0.0,0.0,6184616.5,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,166,172.308067190862,54699.049887177454,1,1,0.002967359050445104,781.6909185267999,-1.4428232973175175e-12,0.0,0.0,25272798.868,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,167,54.788688844326,79283.30414427,1,1,0.004524886877828055,1199.4569102981998,-1.4428232973175175e-12,0.0,0.0,36075500.072,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,168,205.86888842317794,153748.69614603996,1,1,0.004273504273504274,1188.9055577317997,-1.4428232973175175e-12,0.0,0.0,37876951.106,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,169,42.49631131787599,61637.9970630286,1,1,0.004761904761904762,1217.6180466355997,-1.4428232973175175e-12,0.0,0.0,34380779.674,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,170,50.819024684826005,74199.7009313172,1,1,0.004830917874396135,1230.1469394328,-1.4428232973175175e-12,0.0,0.0,34127047.136,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,171,51.81818485506201,73634.851321474,1,1,0.004629629629629629,1209.8790941686,-1.4428232973175175e-12,0.0,0.0,35612825.78,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,172,32373.210374640443,879493.3181774497,27,27,0.1590909090909091,285.27052117912,1.4803142158444162,0.0,0.026,5764613.892,1,0.178,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,173,9745.56058097862,537367.3596350139,198,198,0.24822695035460993,210.10695575748,4.8778736444252795,0.0,0.138,14630357.07,0,0.0,none,-
friday_ddos,174,9.575140624002001,7223.6656426833015,486,486,0.16966067864271456,419.628425470406,8.909784283960935,0.0,0.168,32391363.032,0,0.0,none,-
friday_ddos,175,1.8153875827460002,1338.55651769381,491,491,0.1277445109780439,375.144621394518,8.929784283953722,0.0,0.126,31491319.784,0,0.0,none,-
friday_ddos,176,23489.965588730232,670985.8699244644,91,91,0.10830324909747292,675.3010859957279,2.018139769472169,0.0,0.058,6403729.506,1,0.798,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,177,31.714533631426,44823.45767007457,1,1,0.0045662100456621,812.9733730800001,-1.4428232973175175e-12,0.0,0.0,3585664.932,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,178,1217.925762981032,49848.23976711015,1,1,0.004629629629629629,830.8173246619999,-1.4428232973175175e-12,0.0,0.0,3757705.342,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,179,24.051111334206,33646.578778357834,1,1,0.004629629629629629,827.935139756,-1.4428232973175175e-12,0.0,0.0,3476116.966,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,180,16.683377681044,23677.59916161096,1,1,0.00392156862745098,720.915102436,-1.4428232973175175e-12,0.0,0.0,3769312.688,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,181,1.272156222438,202.239540330118,1,1,0.001996007984031936,141.92728085679997,-1.4428232973175175e-12,0.0,0.0,6505100.98,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,182,2.1273892993200003,249.955237624306,1,1,0.001996007984031936,183.91914352779997,-1.4428232973175175e-12,0.0,0.0,6265768.828,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,183,28.174327318122003,39548.934137444565,1,1,0.0028169014084507044,715.0268043561999,-1.4428232973175175e-12,0.0,0.0,22336103.06,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,184,41.27072749724201,59138.366617146596,1,1,0.004830917874396135,1213.1830683596,-1.4428232973175175e-12,0.0,0.0,34231230.004,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,185,25.949053854747994,37264.0780526022,1,1,0.004739336492890996,1207.0631229904,-1.4428232973175175e-12,0.0,0.0,34799981.17,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,186,27.731094082800002,39869.5710843236,1,1,0.004807692307692308,1209.5020163244,-1.4428232973175175e-12,0.0,0.0,34400397.738,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,187,27.973301787837997,41167.5547748848,1,1,0.005263157894736842,1235.4476434446,-1.4428232973175175e-12,0.0,0.0,31487519.138,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,188,5599.160366283844,260528.6672568221,15,15,0.004975124378109453,1147.4998110105998,0.5611318151423351,0.0,0.0,32272102.272,1,0.93,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,189,12072.766278665109,757134.2754392358,311,311,0.20743034055727555,300.80137994456805,6.657253889782286,0.0,0.132,26533519.614,0,0.0,none,-
friday_ddos,190,4.406578001224,5146.880595361072,489,489,0.14770459081836326,376.176082776498,8.921784283956608,0.0,0.146,32075612.08,0,0.0,none,-
friday_ddos,191,4.117133812164,670.96970904219,487,487,0.1317365269461078,421.42589436438203,8.913784283959494,0.0,0.13,34599203.708,0,0.0,none,-
friday_ddos,192,13812.718375080472,339929.40448820114,154,154,0.07692307692307693,824.159647189004,3.5190124825981792,0.0,0.04,28191085.12,1,0.608,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,193,121.780678805612,105093.44468763679,1,1,0.004901960784313725,1235.1167007138,-1.4428232973175175e-12,0.0,0.0,33262115.354,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,194,69.340088102348,101969.7433987754,1,1,0.0045871559633027525,1219.3748001492,-1.4428232973175175e-12,0.0,0.0,34833083.73,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,195,75.479102543656,107459.75701344058,1,1,0.0036231884057971015,1137.0633255704,-1.4428232973175175e-12,0.0,0.0,44731756.654,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,196,60.92244880604,88840.92922574839,1,1,0.0035460992907801418,1136.9495177322,-1.4428232973175175e-12,0.0,0.0,45310494.166,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,197,293.64474570268203,23722.11704845621,1,1,0.0024937655860349127,544.3317871639998,-1.4428232973175175e-12,0.0,0.0,18587731.476,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,198,1208.427419425798,7479.999037011581,1,1,0.001996007984031936,173.97200556299998,-1.4428232973175175e-12,0.0,0.0,6471335.35,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,199,6.07907922463,384.976193712072,1,1,0.001996007984031936,237.459602967,-1.4428232973175175e-12,0.0,0.0,8321024.326,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
friday_ddos,200,5.959117522242,7831.687578087288,1,1,0.0027100271002710027,617.2452691752001,-1.4428232973175175e-12,0.0,0.0,14203942.642,1,1.0,dos,TA0040 Impact / T1498 Network Denial of Service
