window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,src_ip_flag,attack_type,label_attack_now,attack_fraction,packet_rate_ma3,packet_rate_std3,byte_rate_ma3,byte_rate_std3,unique_dst_ips_ma3,unique_dst_ips_std3,unique_dst_ports_ma3,unique_dst_ports_std3,syn_ack_ratio_ma3,syn_ack_ratio_std3,avg_pkt_size_ma3,avg_pkt_size_std3,dst_port_entropy_ma3,dst_port_entropy_std3,failed_conn_rate_ma3,failed_conn_rate_std3,portcount_slope3,entropy_slope3,packet_rate_ma6,packet_rate_std6,byte_rate_ma6,byte_rate_std6,unique_dst_ips_ma6,unique_dst_ips_std6,unique_dst_ports_ma6,unique_dst_ports_std6,syn_ack_ratio_ma6,syn_ack_ratio_std6,avg_pkt_size_ma6,avg_pkt_size_std6,dst_port_entropy_ma6,dst_port_entropy_std6,failed_conn_rate_ma6,failed_conn_rate_std6,portcount_slope6,entropy_slope6,packet_rate_ma12,packet_rate_std12,byte_rate_ma12,byte_rate_std12,unique_dst_ips_ma12,unique_dst_ips_std12,unique_dst_ports_ma12,unique_dst_ports_std12,syn_ack_ratio_ma12,syn_ack_ratio_std12,avg_pkt_size_ma12,avg_pkt_size_std12,dst_port_entropy_ma12,dst_port_entropy_std12,failed_conn_rate_ma12,failed_conn_rate_std12,portcount_slope12,entropy_slope12,y_forecast,windows_to_attack,intel_match,intel_confidence
392,20815.50527517261,558730.220693598,165,165,0.087227414330218,514.203735353562,3.4628262605482965,0.0,,ddos,1,0.654,6948.844886870093,12008.882064886775,198660.1248215778,312008.3027498708,362.0,170.6663411455229,362.0,170.6663411455229,0.1953902869728875,0.0972234937936921,473.26980068148714,42.535605966441025,7.026131609514581,3.0859654498193243,0.0,0.0,-322.0,-5.450958023411197,12087.800957246145,14264.740197616442,368642.11950203177,437621.60114965006,310.1666666666667,195.67771121583235,310.1666666666667,195.67771121583235,0.18273558616047422,0.09344860476107378,396.19887802841566,157.90031314593855,6.184756495004244,3.46932241131897,0.0006666666666666666,0.0016329931618554521,129.0,2.6588928228069717,6544.805762170236,11321.885260374174,210505.0338340005,338340.05594387813,158.5,206.37631118464594,158.5,206.37631118464594,0.09407350734311885,0.11201198542852933,609.5314661255362,248.76132603266478,3.1593727006466312,3.9376382632764644,0.0003333333333333333,0.0011547005383792514,164.0,3.4628262605497393,1,1,0,0.0
393,53.47265836790599,9037.376398845843,1,1,0.0021645021645021,73.83381984465599,-1.4428232973175177e-12,0.0,,ddos,1,1.0,6963.75105710515,11995.981181548943,198981.25511271425,311714.42284830275,207.33333333333334,230.43509570665086,207.33333333333334,230.43509570665086,0.10427505300051064,0.11161509911899369,354.7825229016132,244.04531106106612,4.084203514850355,4.427714896982552,0.0,0.0,-464.0,-8.825784283992675,9117.35062976737,14668.281436810274,185803.58110141114,261725.6156003689,309.5,196.9281594896982,309.5,196.9281594896982,0.1702758237007117,0.11326196523105259,394.938788191415,160.91635277540811,6.088458697939765,3.658919346429321,0.0006666666666666666,0.0016329931618554521,-4.0,-0.5777867823868706,6514.5685277962975,11340.210171603083,205372.60553423208,341110.6250062923,158.5,206.37631118464594,158.5,206.37631118464594,0.09388838544747065,0.1121754033970891,549.6289685685908,284.6176031181509,3.1593727006466312,3.9376382632764644,0.0003333333333333333,0.0011547005383792514,0.0,0.0,1,1,0,0.0
394,113.561650586988,157083.58967047776,1,1,0.0048076923076923,853.4255504960001,-1.4428232973175177e-12,0.0,,ddos,1,1.0,6994.179861375833,11969.65662904731,241617.06225430698,284429.2297875262,55.666666666666664,94.68544414709862,55.666666666666664,94.68544414709862,0.03139986960080409,0.04836613150148895,480.48770189807254,390.8879568482093,1.1542754201818017,1.999263673685305,0.0,0.0,-455.0,-8.789784284005659,3505.85490207079,8480.046480323095,131038.46510846213,216983.21603435112,262.5,234.57173742802013,262.5,234.57173742802013,0.12273104977235001,0.11278818241411342,467.13184547375164,248.09994770386498,4.99869651875006,4.397264846224219,0.0,0.0,-282.0,-6.53857307513824,6519.93301429007,11336.888421974496,212429.7351053689,338978.813909744,158.5,206.37631118464594,158.5,206.37631118464594,0.09390322400397588,0.11216253391566822,550.6059672465908,285.7292880499886,3.1593727006466312,3.9376382632764644,0.0003333333333333333,0.0011547005383792514,0.0,0.0,0,-1,0,0.0
395,19376.978708422797,740643.4036266728,57,57,0.2452830188679245,142.59755854726,2.5000754685100826,0.0,,none,0,0.042,6514.671005792562,11139.125739913501,302254.7898986652,386804.6700865842,19.666666666666668,32.331615074619044,19.666666666666668,32.331615074619044,0.08408507111337293,0.13960777336431746,356.6189762959719,431.61868827283814,0.8333584895023972,1.4434192447395089,0.0,0.0,-108.0,-0.9627507920382139,6731.757946331333,10362.137828020297,250457.4573601218,319384.36076925416,190.83333333333334,217.31674272054306,190.83333333333334,217.31674272054306,0.13973767904313025,0.12366790438483977,414.94438848872966,281.6448337631378,3.9297450495084902,4.018431089891775,0.0,0.0,-430.0,-6.413708815449411,8132.807751823035,11699.439782394495,271669.81709117047,365252.42614374356,163.16666666666666,203.09819986370823,163.16666666666666,203.09819986370823,0.11397310520593255,0.11617547137195687,495.5826261548625,296.1192217802212,3.3677123230225914,3.8196515573626173,0.0003333333333333333,0.0011547005383792514,56.0,2.5000754685115254,0,-1,0,0.0
396,7246.771341604452,330846.2297274737,299,299,0.1584507042253521,265.746665275206,6.659752580322151,0.0,,none,0,0.0,8912.437233538076,9739.129393005027,409524.40767487447,299630.1151085955,119.0,158.37929157563497,119.0,158.37929157563497,0.13618047180032292,0.12177466119953362,420.5899247728219,379.8702867997883,3.0532760162769286,3.364163973756162,0.0,0.0,298.0,6.659752580323594,7938.094145321618,9830.610137777594,304252.8313937947,296776.2804603778,163.16666666666666,183.34275733354374,163.16666666666666,183.34275733354374,0.12022776240041681,0.10592537991094989,387.6862238372177,287.8246057931988,3.5687397655636435,3.5619863605447,0.0,0.0,-166.0,-2.1660317036690815,8734.373564475916,11427.240499312175,296326.97263228,357729.89572854026,188.0,199.6565232411084,188.0,199.6565232411084,0.1267786064751106,0.11141752671833034,445.8987417761296,278.55598142978,3.922691704716224,3.7693396529469645,0.0003333333333333333,0.0011547005383792514,298.0,6.659752580323594,0,-1,0,0.0
397,63278.41053170186,1065444.6105284735,106,106,0.1654676258992805,131.62386278678,3.300556421569664,0.0,,none,0,0.0,29967.386860576367,29478.868808083822,712311.4146275398,368117.80922599824,154.0,127.94139283281233,154.0,127.94139283281233,0.18973378299751897,0.04823481628226607,179.98936220308187,74.47040870247451,4.153461490133964,2.207105278553859,0.0,0.0,105.0,3.3005564215711067,18480.783360976104,23732.699516848912,476964.2384409237,391190.79142735957,104.83333333333333,114.16902673959657,104.83333333333333,114.16902673959657,0.11056682629916159,0.0968877727617726,330.2385320505773,300.708281030547,2.6538684551578844,2.4991764050730207,0.0,0.0,-350.0,-5.489227862434553,14004.330302632281,19075.381506211113,380470.30744179495,410805.0508134247,196.75,192.90276636877778,196.75,192.90276636877778,0.14016107123501,0.10489844775759109,383.7990151911947,255.89883255610346,4.197738073180484,3.5723543504207713,0.0003333333333333333,0.0011547005383792514,105.0,3.3005564215711067,0,-1,0,0.0
398,22742.49515189806,559406.8149390994,74,74,0.2079207920792079,105.971299480386,2.7367817582094616,0.0,,none,0,0.0,31089.225675068123,28933.321281908353,651899.2183983487,375931.9470224826,159.66666666666666,121.72236168154696,159.66666666666666,121.72236168154696,0.1772797074012801,0.02676688906325239,167.78060918079052,85.80515492129452,4.232363586700424,2.120995865750013,0.0,0.0,17.0,0.236706289699379,18801.948340430346,23783.59733553059,477077.0041485072,391219.1720141291,89.66666666666667,110.56521454176588,89.66666666666667,110.56521454176588,0.1306823892573266,0.10338419010369755,262.1997927383813,296.91895415987113,2.532861038101412,2.4695756167160914,0.0,0.0,-91.0,-0.7260445023388349,15444.874648838244,19023.79108778869,422859.56182526937,399784.0217310429,199.91666666666666,190.31861244351336,199.91666666666666,190.31861244351336,0.15670898770890038,0.09780930816434119,329.19933538339853,237.28274957997752,4.358808766552828,3.446790732448695,0.0003333333333333333,0.0011547005383792514,38.0,1.9328483204681368,0,-1,0,0.0
399,56331.93922619409,970449.9042892422,126,126,0.1989528795811518,135.22073663784,3.930337108392567,0.0,,none,0,0.0,47450.948303264675,21678.194314783726,865100.4432522715,268965.5077269645,102.0,26.229754097207977,102.0,26.229754097207977,0.19078043251988,0.0223754217368543,124.2719663016685,15.950554220856104,3.3225584293905626,0.5970817864822118,0.0,0.0,-173.0,-2.7294154719295842,28181.69276840138,25912.988069204166,637312.4254635733,356529.26576713007,110.5,101.95832481950677,110.5,101.95832481950677,0.1634804521601015,0.08382265658184852,272.4309455372453,290.10970639238553,3.187917222833747,2.1659631267015484,0.0,0.0,125.0,3.93033710839401,18649.521699084373,22408.510109204733,411558.0032824921,380149.2273569543,210.0,182.0799025403158,210.0,182.0799025403158,0.16687813793040662,0.09506508958952951,333.6848668643302,232.63570549904247,4.638187960386756,3.2422615254838036,0.0003333333333333333,0.0011547005383792514,121.0,3.3525503260071394,0,-1,0,0.0
400,42933.44881216789,1222152.7706037052,127,127,0.2681564245810056,124.910548716076,3.896220710277224,0.0,,none,0,0.0,40669.29439675334,16908.799032388368,917336.4966106821,334550.1845670839,109.0,30.31501278244822,109.0,30.31501278244822,0.22501003208045503,0.037633950802458294,122.03419494476718,14.835344679848856,3.5211131922930825,0.679465106553562,0.0,0.0,21.0,0.5956642887075603,35318.34062866486,22278.324080653583,814823.9556191112,334042.5186378889,131.5,86.7334998717338,131.5,86.7334998717338,0.20737190753898704,0.043249148277425875,151.01177857392463,57.56745706747134,3.837287341213525,1.5010509410384243,0.0,0.0,126.0,3.896220710278667,19412.097765367824,23114.885611322177,472931.21036378667,446808.7238294836,197.0,181.96303320879613,197.0,181.96303320879613,0.16505147865566855,0.09266289784405059,309.07181202383816,238.2003875482738,4.417991929981792,3.190783234000371,0.0,0.0,-156.0,-2.6423523648595735,0,-1,0,0.0
401,3862.97180001102,491586.6103006744,5,5,0.0204081632653061,149.22482709039997,1.3743315666324667,0.0,,none,0,0.0,34376.11994612433,27261.12697016914,894729.7617312073,371122.4644732998,86.0,70.14983962918231,86.0,70.14983962918231,0.1625058224758211,0.12783227771172448,136.4520374814385,12.203815368206163,3.066963128434084,1.4659611813279125,0.0,0.0,-69.0,-1.3624501915769949,32732.67281059623,25206.418861453825,773314.490064778,359600.7324855416,122.83333333333333,97.58568884148288,122.83333333333333,97.58568884148288,0.16989276493855066,0.08299700797483014,152.11632333111461,57.43715617664111,3.6496633575672557,1.7511464037920452,0.0,0.0,-52.0,-1.1257439018776159,19732.21537846378,22846.98106626697,511885.97371244995,423913.98285788426,156.83333333333334,164.48809480729398,156.83333333333334,164.48809480729398,0.15481522199084044,0.10164074753519235,283.5303559099222,237.47726627637576,3.789704203537873,2.9589133143635236,0.0,0.0,-482.0,-7.539452717327027,0,-1,0,0.0
402,61316.79628543824,1910465.9014856804,91,91,0.2294117647058823,119.581328676572,3.174188439287064,0.0,,none,0,0.0,36037.738965872384,29341.073561030335,1208068.4274633531,709544.4928118939,74.33333333333333,62.684394655554655,74.33333333333333,62.684394655554655,0.17265878418406463,0.13326843529065832,131.23890149434916,15.80254049882554,2.814913572065583,1.298764811607966,0.0,0.0,-35.0,-0.756148669105503,41744.34363456853,23904.298500459405,1036584.4353578127,515370.2010290739,88.16666666666667,45.5693610517716,88.16666666666667,45.5693610517716,0.18171960835197234,0.0860405275356394,127.75543389800896,14.704340932576805,3.0687360007280744,0.9458486499427391,0.0,0.0,-208.0,-3.4855641410350873,24841.21888994507,24806.28480846928,670418.6333758036,554103.8430948058,125.66666666666667,133.2566446123169,125.66666666666667,133.2566446123169,0.15097368537619457,0.09744907005248725,257.7208288676133,237.02476920559388,3.3187378831458587,2.4983975555447917,0.0,0.0,-374.0,-5.651595844704168,0,-1,0,0.0
403,32028.672785600527,761240.7921719295,82,82,0.1956521739130435,129.681118387184,3.108282903665656,0.0,,none,0,0.0,32402.81362368326,28728.739495940503,1054431.1013194278,753508.4795620557,59.333333333333336,47.268735262679996,59.333333333333336,47.268735262679996,0.14849070062807723,0.11219973161995193,132.8290913847185,15.070386526138448,2.5522676365283936,1.0206546543654127,0.0,0.0,-45.0,-0.7879378066115681,36536.05401021831,21563.849248424634,985883.7989650551,526799.7922345736,84.16666666666667,44.7366367384353,84.16666666666667,44.7366367384353,0.1867503663542662,0.08578228276988283,127.43164316474297,14.623287505605198,3.03669041441074,0.9396605850402329,0.0,0.0,-24.0,-0.19227351790400782,27508.418685597204,23585.784429072155,731424.0187029894,516081.26907863864,94.5,83.3726573883788,94.5,83.3726573883788,0.14865859632671388,0.09588866558563355,228.83508760766017,228.9478814505681,2.8452794347843127,1.811174444467603,0.0,0.0,-374.0,-5.681501380338561,0,-1,0,0.0
404,84205.46869836727,1516127.8382935887,131,131,0.149171270718232,81.1290824602,3.837786536918476,0.0,,none,0,0.0,59183.645923135344,26153.72355481671,1395944.8439837326,583962.8002366784,101.33333333333333,26.083200212652823,101.33333333333333,26.083200212652823,0.1914117364457192,0.040287965961081286,110.1305098413185,25.618616876327494,3.3734192932903966,0.4035016575213009,0.0,0.0,126.0,2.4634549702860093,46779.88293462984,27486.333391636726,1145337.30285747,516587.5936199216,93.66666666666667,48.073554753801155,93.66666666666667,48.073554753801155,0.1769587794607702,0.08623427467793804,123.29127366137863,23.020545199272625,3.2201912108622426,0.9761746377603978,0.0,0.0,57.0,1.1010047787090143,32790.915637530095,28530.820018400893,811207.1535029886,559162.6363394554,91.66666666666667,81.3112240192899,91.66666666666667,81.3112240192899,0.1538205843590484,0.09392826921448749,192.74553319988001,213.4863811325525,2.876526124481827,1.8259710131521,0.0,0.0,-34.0,0.37496027637017937,0,-1,0,0.0
405,10625.370487917344,369537.1896494364,8,8,0.3555555555555555,119.31390060862,1.2362337484029404,0.0,,none,0,0.0,42286.50399062838,37847.39144165682,882301.9400383182,582803.0370816546,73.66666666666667,61.92199393861061,73.66666666666667,61.92199393861061,0.2334596667289436,0.10826205771978295,110.04136715200117,25.569707774856404,2.727434396329022,1.341940168939599,0.0,0.0,-83.0,-1.9379546908841236,39162.12147825039,30480.21610751963,1045185.1837508357,607521.3973378128,74.0,55.72791042197844,74.0,55.72791042197844,0.20305922545650415,0.11358469874982145,120.64013432317529,22.275832990527647,2.771173984197304,1.1820884751194216,0.0,0.0,-118.0,-2.6941033599896267,33671.90712332588,27575.255817053425,841248.8046072045,520494.292058238,92.25,80.62384601006417,92.25,80.62384601006417,0.18326983880830283,0.09739238612184635,196.53553993021035,211.57861713139326,2.979545603515526,1.6777872854407232,0.0,0.0,7.0,1.2362337484043833,0,-1,0,0.0
406,14702.54499266928,787168.2880626735,10,10,0.0652173913043478,127.29976012544,1.4523131789733026,0.0,,none,0,0.0,36511.128059651295,41354.78732513271,890944.4386685662,580297.0325320367,49.666666666666664,70.4438310523592,49.666666666666664,70.4438310523592,0.1899814058593784,0.1494093797352405,109.24758106475319,24.67652651582024,2.175444488098238,1.4436787715886767,0.0,0.0,-72.0,-1.6559697246923535,34456.97084166729,31926.275030834106,972687.7699939973,608133.4035837677,54.5,53.91382012063379,54.5,53.91382012063379,0.16923605324372784,0.12033794329952904,121.03833622473594,22.388508058028595,2.363856062313318,1.1370912158500235,0.0,0.0,-117.0,-2.4439075313039216,34887.65573516607,26251.025399306393,893755.8628065541,474994.3689358641,93.0,79.73478766282857,93.0,79.73478766282857,0.18830398039135746,0.08848296049106892,136.02505739933034,44.48851615884179,3.100571701763421,1.4845767993454495,0.0,0.0,9.0,1.4523131789747454,0,-1,0,0.0
407,61670.81617495602,1414868.519285224,129,129,0.2222222222222222,111.390237012,4.020051449285147,0.016,,none,0,0.0,28999.57721851421,28367.467796707584,857191.3323324444,526171.851419416,49.0,69.28924880527997,49.0,69.28924880527997,0.21433172302737513,0.1453298227768417,119.33463258201986,7.954781818817015,2.2361994588871283,1.5486344057956742,0.005333333333333333,0.009237604307034013,-2.0,0.18226491236667153,44091.61157082478,29475.678025470275,1126568.0881580887,578121.3986781132,75.16666666666667,54.90142681813215,75.16666666666667,54.90142681813215,0.2028717297365472,0.0962036837721031,114.73257121166931,17.698915119411083,2.8048093760887647,1.1884500535162137,0.0026666666666666666,0.0065319726474218085,124.0,2.6457198826526804,38412.1421907105,26812.433011023957,949941.2891114334,494703.7226981962,99.0,79.48813519238976,99.0,79.48813519238976,0.18638224733754893,0.08737645661573021,133.42444727139198,44.97881046357155,3.2272363668280097,1.4935001913182042,0.0013333333333333333,0.0046188021535170055,72.0,1.5199759807750648,0,-1,0,0.0
408,121385.85666437991,1908784.271185502,202,202,0.1939163498098859,81.4847848312,5.388017095211865,0.0,,none,0,0.0,65919.73927733506,53468.422998609996,1370273.6928444663,562136.2177516301,113.66666666666667,96.91405126880896,113.66666666666667,96.91405126880896,0.16045198777881856,0.08368110227224143,106.72492732287985,23.261058148205304,3.6201272411567698,1.9980980602210743,0.005333333333333333,0.009237604307034013,194.0,4.151783346808925,54103.121633981726,43405.96573967181,1126287.8164413925,577665.5887249083,93.66666666666667,75.96490417730229,93.66666666666667,75.96490417730229,0.19695582725388117,0.09533266157720018,108.38314723744061,21.93750999289297,3.173780818742898,1.598858925819019,0.0026666666666666666,0.0065319726474218085,111.0,2.2138286559248006,47923.732634275126,34026.30656616291,1081436.1258996024,524028.1023225663,90.91666666666667,59.79276078610384,90.91666666666667,59.79276078610384,0.18933771780292674,0.08694453342076562,118.06929056772482,20.478850300911844,3.121258409735486,1.2536492516476372,0.0013333333333333333,0.0046188021535170055,-97.0,-1.2717354851102867,0,-1,0,0.0
409,29562.17199098719,1127201.5692085696,64,64,0.3304347826086956,116.19482779054,2.817887863764009,0.0,,none,0,0.0,70872.94827677436,46598.355047835685,1483618.1198930983,395300.8483360453,131.66666666666666,69.03863652574067,131.66666666666666,69.03863652574067,0.24885778488026786,0.072051443580568,103.02328321124651,18.806945724584097,4.075318802753672,1.2859556473126317,0.005333333333333333,0.009237604307034013,54.0,1.3655746847907064,53692.038168212835,43667.727874697215,1187281.2792808323,550074.1680802196,90.66666666666667,76.86785197120261,90.66666666666667,76.86785197120261,0.21941959536982317,0.10975316720691342,106.13543213799998,19.91671239135737,3.1253816454259566,1.6056191492389031,0.0026666666666666666,0.0065319726474218085,-18.0,-0.29039503990164706,45114.046089215575,34035.187190511926,1086582.5391229438,524160.0113662644,87.41666666666667,60.0582419343292,87.41666666666667,60.0582419343292,0.20308498086204466,0.09545280810156524,116.7835376513715,20.029899609509343,3.0810360299183484,1.255115812866431,0.0013333333333333333,0.0046188021535170055,-42.0,-0.4826685578056549,0,-1,0,0.0
410,27535.065524814585,1577925.8524899934,58,58,0.0833333333333333,111.82898610446,2.682443430873449,0.0,,none,0,0.0,59494.364726727224,53609.186440923506,1537970.5642946882,392320.2757932194,108.0,81.46164741766519,108.0,81.46164741766519,0.20256148858397152,0.12377736213384699,103.16953290873317,18.9059876175838,3.629449463283106,1.5244692143991947,0.0,0.0,-71.0,-1.3376080184116983,44246.97097262073,41838.29417618855,1197580.9483135666,557984.6908394285,78.5,74.96065634718023,78.5,74.96065634718023,0.2084466058056734,0.12090574275740806,111.25208274537664,15.70602122966237,2.9328244610851186,1.572022148638763,0.0026666666666666666,0.0065319726474218085,-73.0,-1.1553431060450268,45513.42695362528,33775.93797024656,1171459.1255855183,513387.7217196651,86.08333333333333,60.55869929750849,86.08333333333333,60.55869929750849,0.1927026926332218,0.10146526204861406,117.27167820337768,19.812643746355477,3.076507835973681,1.2565678993599168,0.0013333333333333333,0.0046188021535170055,-16.0,-0.054338327336012515,0,-1,0,0.0
411,40994.98134257977,931594.411641794,101,101,0.0662650602409638,119.05090155022,3.324327046349276,0.0,,none,0,0.0,32697.406286127178,7257.038240177604,1212240.6111134524,331451.0700590702,74.33333333333333,23.288051299611308,74.33333333333333,23.288051299611308,0.16001105872766416,0.14783780210993883,115.69157181507319,3.6371645011923035,2.941552780328909,0.3383391828414628,0.0,0.0,-101.0,-2.063690048862589,49308.572781731134,38674.6915644415,1291257.1519789596,421705.0060610918,94.0,66.61831579978626,94.0,66.61831579978626,0.16023152325324141,0.107440566685058,111.20824956897663,15.679366401354196,3.280840010742842,1.334498667675757,0.0026666666666666666,0.0065319726474218085,93.0,2.0880932979463354,44235.347129990754,33619.161378852565,1168221.1678648975,514891.0778411254,84.0,59.48108943185216,84.0,59.48108943185216,0.1816453743548728,0.10775706347930149,115.92419194607601,19.014725587604158,3.026006997470073,1.2310519397150013,0.0013333333333333333,0.0046188021535170055,-25.0,-0.6060100620432913,0,-1,0,0.0
412,6994.325779370108,381395.3518744071,3,3,0.0277777777777777,120.95840361148,0.8280835106443815,0.0,,none,0,0.0,25174.790882254816,17122.771883466776,963638.5386687313,598908.5316503142,54.0,49.12229636326046,54.0,49.12229636326046,0.05912539045069157,0.028457619398101708,117.27943042205318,4.81561506689328,2.2782846626223674,1.296270102969587,0.0,0.0,-61.0,-1.9898043531196277,48023.8695795146,40153.889983801564,1223628.329280915,535812.7522358664,92.83333333333333,68.4205134931529,92.83333333333333,68.4205134931529,0.15399158766547974,0.11489130993393072,110.15135681664997,14.550871533099464,3.176801732688021,1.5173657281362516,0.0026666666666666666,0.0065319726474218085,-7.0,-0.6242296683289211,41240.42021059094,35304.25137284529,1098158.0496374562,561938.3016076384,73.66666666666667,62.04739146715825,73.66666666666667,62.04739146715825,0.1616138204546038,0.11245336393843652,115.59484652069301,18.878666986537723,2.77032889750067,1.3470343830184068,0.0013333333333333333,0.0046188021535170055,-124.0,-3.068137199632843,0,-1,0,0.0
413,609.2386706680061,9277.168590040132,7,7,0.0141843971631205,231.330347182814,1.1474815318699731,0.0,,none,0,0.0,16199.515264205957,21709.529886187556,440755.6440354136,464015.0939589438,37.0,55.4616984954481,37.0,55.4616984954481,0.03607574506062063,0.02701371989244215,157.11321744817118,64.28099564073848,1.7666306962878753,1.3584245335080816,0.0,0.0,-51.0,-1.534961899003476,37846.9399954666,43593.95165030923,989363.1041650511,713340.21116151,72.5,73.46495763287456,72.5,73.46495763287456,0.11931861682229615,0.12138979122913618,130.1413751784523,51.660133931799145,2.698040079785492,1.6458303579518512,0.0,0.0,-122.0,-2.8725699174151744,40969.27578314569,35628.42180951725,1057965.59616157,623178.7037764175,73.83333333333333,61.84854423705071,73.83333333333333,61.84854423705071,0.16109517327942166,0.11317585630853229,122.43697319506083,37.68578088535681,2.751424727937128,1.3698060424146412,0.0013333333333333333,0.0046188021535170055,2.0,-0.22685003476249355,0,-1,0,0.0
414,75586.2469147614,814654.1497922245,192,192,0.1409090909090909,69.76021592646,4.4955286024306265,0.0,,none,0,0.0,27729.937121599836,41567.56096538164,401775.55675222375,403075.09849373315,67.33333333333333,107.98302335706909,67.33333333333333,107.98302335706909,0.06095708861666299,0.06957324918429526,140.68298890691784,82.57131025577992,2.1570312149816586,2.0314849980543612,0.0,0.0,91.0,1.1712015560813507,30213.67170386351,26825.61120314326,807008.0839328383,553161.6581523322,70.83333333333333,69.96975537092237,70.83333333333333,69.96975537092237,0.11048407367216363,0.11671370010555046,128.18728036099563,54.03583418124974,2.549291997655286,1.3715699420499066,0.0,0.0,-10.0,-0.8924884927812382,42158.396668922614,36594.30388483201,966647.9501871153,564418.0756243038,82.25,70.64395361117734,82.25,70.64395361117734,0.1537199504630224,0.11118539524804277,118.28521379921817,40.65625264232016,2.861536408199092,1.457199328600767,0.0013333333333333333,0.0046188021535170055,101.0,1.3213401631435624,0,-1,0,0.0
415,42052.54230706483,729323.1869312618,97,97,0.1642512077294686,102.62980984572,3.1402580414752888,0.0,,none,0,0.0,39416.00929749807,37557.97413388555,517751.5017711753,442413.7813559783,98.66666666666667,92.51126057585277,98.66666666666667,92.51126057585277,0.1064482319338933,0.08075069664944322,134.5734576516645,85.39042279384259,2.9277560585919606,1.6841088492788845,0.0,0.0,94.0,2.3121745308309074,32295.40008987645,27246.2838895718,740695.0202199536,530483.8623265326,76.33333333333333,70.61916642574252,76.33333333333333,70.61916642574252,0.08278681119229248,0.06003365591303234,125.92644403685897,54.91457725139096,2.603020360607166,1.390381043701226,0.0,0.0,33.0,0.32237017771127974,42993.71912904464,36456.201094681855,963988.149750393,565548.1213538918,83.5,70.7717200839174,83.5,70.7717200839174,0.1511032032810578,0.11047605289978464,116.0309380874295,40.716853325273114,2.864201003016561,1.4577206812837014,0.0013333333333333333,0.0046188021535170055,15.0,0.03197513780963268,0,-1,0,0.0
416,20554.92673668406,764637.3094712425,18,18,0.297029702970297,108.256118248264,1.696333787095422,0.0,,none,0,0.0,46064.5719861701,27734.163710936627,769538.2153982427,42876.07100556335,102.33333333333333,87.12251909428086,102.33333333333333,87.12251909428086,0.20073000053628545,0.0842106770016333,93.54871467348119,20.792627083598994,3.1107068103337774,1.3998313684141934,0.0,0.0,11.0,0.5488522552254489,31132.043625188035,27636.41608008464,605146.9297168284,345382.0199782044,69.66666666666667,74.47863228246555,69.66666666666667,74.47863228246555,0.11840287279845307,0.10612152857584546,125.3309660608263,55.1170182478962,2.4386687533108278,1.4366280692642175,0.0,0.0,-40.0,-0.986109643778027,37689.50729890438,34492.52320116189,901363.9390151975,539874.7728408059,74.08333333333333,71.39195056909848,74.08333333333333,71.39195056909848,0.16342473930206322,0.11821533082265182,118.29152440310149,39.33246274707463,2.6857466071979736,1.4587771596481074,0.0013333333333333333,0.0046188021535170055,-113.0,-2.1414527498230536,0,-1,0,0.0
417,27279.4230628446,745345.6999357357,65,65,0.0555555555555555,133.9666435411,2.6214071665794902,0.0,,none,0,0.0,29962.29736886449,10997.055501787661,746435.3987794132,17682.2621677773,60.0,39.73663297261098,60.0,39.73663297261098,0.172278822085107,0.12093706177843591,114.95085721169453,16.706703261086858,2.4859996650500653,0.7314237531687338,0.0,0.0,-127.0,-1.8741214358511362,28846.117245232166,27221.57180271036,574105.4777658187,317411.40650628967,63.666666666666664,72.88255392524826,63.666666666666664,72.88255392524826,0.11661795535088504,0.10725783173358638,127.8169230593063,55.113490770937005,2.321515440015864,1.377400041364121,0.0,0.0,-36.0,-0.7029198797697855,39077.345013481645,33628.809287200056,932681.3148723891,516618.82704814104,78.83333333333333,68.43023432443414,78.83333333333333,68.43023432443414,0.13842473930206323,0.10485705382459054,119.5125863141415,39.59366464915578,2.8011777253793526,1.386673545375692,0.0013333333333333333,0.0046188021535170055,57.0,1.3851734181765498,0,-1,0,0.0
418,78110.22690621704,1226488.3369582137,137,137,0.203883495145631,122.506261155694,4.08844614277899,0.0,,none,0,0.0,41981.52556858189,31468.508194195805,912157.1154550639,272389.6641915119,73.33333333333333,59.936077059925516,73.33333333333333,59.936077059925516,0.18548958455716114,0.12178338526856425,121.57634098168586,12.880463553598474,2.802062365484632,1.2062452512744184,0.0,0.0,40.0,0.948188101303701,40698.76743304,31021.314184364757,714954.3086131198,393239.3287406941,86.0,71.08305001897466,86.0,71.08305001897466,0.14596890824552725,0.10205394554886914,128.0748993166753,55.07857815000831,2.864909212038299,1.3119602739117942,0.0,0.0,134.0,3.2603626321346084,44361.31850627729,34422.845792703156,969291.3189470173,520917.9095633235,89.41666666666667,66.61348257377072,89.41666666666667,66.61348257377072,0.1499802479555035,0.10369018304429622,119.11312806666267,39.532090870168325,3.0208554723631598,1.3621514866875952,0.0013333333333333333,0.0046188021535170055,127.0,2.636132963805687,0,-1,0,0.0
